Symbol	chr	start	end	strand	Unique08	Unique01
chr3-	chr3	130657190	130657215	-	0.0	10.0
chr3-	chr3	131355520	131355545	-	8.0	1.0
chr3-	chr3	131500240	131500265	-	2.0	0.0
chr3-	chr3	131620680	131620705	-	0.0	4.0
chr3-	chr3	131783530	131783555	-	1.0	0.0
chr3-	chr3	132535410	132535435	-	1.0	0.0
chr3-	chr3	132668180	132668205	-	0.0	1.0
chr3-	chr3	132954130	132954155	-	0.0	1.0
chr3-	chr3	133027390	133027415	-	0.0	1.0
chr3-	chr3	133149630	133149655	-	0.0	2.0
chr3-	chr3	133420700	133420725	-	3.0	0.0
chr3-	chr3	133511070	133511095	-	2.0	0.0
chr3-	chr3	133531560	133531585	-	0.0	1.0
chr3-	chr3	133553530	133553555	-	1.0	0.0
chr3-	chr3	133706940	133706965	-	0.0	3.0
chr3-	chr3	133867700	133867725	-	5.0	1.0
chr3-	chr3	134830320	134830345	-	0.0	3.0
chr3-	chr3	135037340	135037365	-	1.0	0.0
chr3-	chr3	135925900	135925925	-	1.0	0.0
chr3-	chr3	135979030	135979055	-	0.0	1.0
chr3-	chr3	136082790	136082815	-	0.0	1.0
chr3-	chr3	136767310	136767335	-	7.0	0.0
chr3-	chr3	136886880	136886905	-	0.0	1.0
chr3-	chr3	136889340	136889365	-	0.0	3.0
chr3-	chr3	137428540	137428565	-	2.0	0.0
chr3-	chr3	137526320	137526345	-	0.0	4.0
chr3-	chr3	137605730	137605755	-	1.0	0.0
chr3-	chr3	137655660	137655685	-	1.0	0.0
chr3-	chr3	138045440	138045465	-	1.0	0.0
chr3-	chr3	138164880	138164905	-	2.0	0.0
chr3-	chr3	138319590	138319615	-	0.0	2.0
chr3-	chr3	138351360	138351385	-	0.0	1.0
chr3-	chr3	138586950	138586975	-	1.0	0.0
chr3-	chr3	138749060	138749085	-	0.0	1.0
chr3-	chr3	138871050	138871075	-	1.0	0.0
chr3-	chr3	138891910	138891935	-	1.0	0.0
chr3-	chr3	138921480	138921505	-	3.0	0.0
chr3-	chr3	139154630	139154655	-	0.0	2.0
chr3-	chr3	139253150	139253175	-	0.0	1.0
chr3-	chr3	139331850	139331875	-	1.0	0.0
chr3-	chr3	139721250	139721275	-	0.0	1.0
chr3-	chr3	139819370	139819395	-	0.0	1.0
chr3-	chr3	140037610	140037635	-	1.0	0.0
chr3-	chr3	140557440	140557465	-	1.0	0.0
chr3-	chr3	140678950	140678975	-	2.0	0.0
chr3-	chr3	140712130	140712155	-	0.0	1.0
chr3-	chr3	140962590	140962615	-	0.0	1.0
chr3-	chr3	141336240	141336265	-	0.0	1.0
chr3-	chr3	141487270	141487295	-	1.0	0.0
chr3-	chr3	141549260	141549285	-	0.0	1.0
chr3-	chr3	141665780	141665805	-	1.0	0.0
chr3-	chr3	142312520	142312545	-	7.0	1.0
chr3-	chr3	142381880	142381905	-	2.0	0.0
chr3-	chr3	142414580	142414605	-	1.0	0.0
chr3-	chr3	142857580	142857605	-	2.0	0.0
chr3-	chr3	143249460	143249485	-	1.0	0.0
chr3-	chr3	143256410	143256435	-	0.0	1.0
chr3-	chr3	143282750	143282775	-	0.0	2.0
chr3-	chr3	143366000	143366025	-	4.0	0.0
chr3-	chr3	143425940	143425965	-	1.0	0.0
chr3-	chr3	144030520	144030545	-	0.0	2.0
chr3-	chr3	144107160	144107185	-	3.0	0.0
chr3-	chr3	144168480	144168505	-	1.0	0.0
chr3-	chr3	144178600	144178625	-	3.0	0.0
chr3-	chr3	144458700	144458725	-	4.0	0.0
chr3-	chr3	144587790	144587815	-	0.0	1.0
chr3-	chr3	144832100	144832125	-	0.0	1.0
chr3-	chr3	146252820	146252845	-	2.0	1.0
chr3-	chr3	146268980	146269005	-	0.0	4.0
chr3-	chr3	146434070	146434095	-	0.0	1.0
chr3-	chr3	146760440	146760465	-	0.0	2.0
chr3-	chr3	146906900	146906925	-	2.0	0.0
chr3-	chr3	146970450	146970475	-	4.0	1.0
chr3-	chr3	147088950	147088975	-	2.0	0.0
chr3-	chr3	147298310	147298335	-	0.0	1.0
chr3-	chr3	147531460	147531485	-	0.0	1.0
chr3-	chr3	147747200	147747225	-	6.0	0.0
chr3-	chr3	147852810	147852835	-	6.0	0.0
chr3-	chr3	147872600	147872625	-	0.0	1.0
chr3-	chr3	148857070	148857095	-	2.0	0.0
chr3-	chr3	148951610	148951635	-	4.0	1.0
chr3-	chr3	149389170	149389195	-	7.0	0.0
chr3-	chr3	149459790	149459815	-	1.0	0.0
chr3-	chr3	149946450	149946475	-	0.0	1.0
chr3-	chr3	150419230	150419255	-	4.0	0.0
chr3-	chr3	150458320	150458345	-	0.0	1.0
chr3-	chr3	151144110	151144135	-	0.0	1.0
chr3-	chr3	151173590	151173615	-	3.0	0.0
chr3-	chr3	151444720	151444745	-	0.0	1.0
chr3-	chr3	152128700	152128725	-	0.0	3.0
chr3-	chr3	152144580	152144605	-	1.0	0.0
chr3-	chr3	152297320	152297345	-	2.0	0.0
chr3-	chr3	152338850	152338875	-	0.0	1.0
chr3-	chr3	152868230	152868255	-	2.0	0.0
chr3-	chr3	153136670	153136695	-	1.0	0.0
chr3-	chr3	153293930	153293955	-	0.0	2.0
chr3-	chr3	153716740	153716765	-	0.0	1.0
chr3-	chr3	153972610	153972635	-	5.0	0.0
chr3-	chr3	154542200	154542225	-	0.0	3.0
chr3-	chr3	154596900	154596925	-	1.0	0.0
chr3-	chr3	154845850	154845875	-	6.0	0.0
chr3-	chr3	155573270	155573295	-	1.0	0.0
chr3-	chr3	155855600	155855625	-	0.0	4.0
chr3-	chr3	156001530	156001555	-	0.0	1.0
chr3-	chr3	156043600	156043625	-	0.0	1.0
chr3-	chr3	156692310	156692335	-	1.0	0.0
chr3-	chr3	156803670	156803695	-	0.0	2.0
chr3-	chr3	156822480	156822505	-	3.0	0.0
chr3-	chr3	156998110	156998135	-	7.0	0.0
chr3-	chr3	157006200	157006225	-	2.0	0.0
chr3-	chr3	157213740	157213765	-	0.0	6.0
chr3-	chr3	157625540	157625565	-	2.0	0.0
chr3-	chr3	157754780	157754805	-	0.0	1.0
chr3-	chr3	157876760	157876785	-	2.0	0.0
chr3-	chr3	158148630	158148655	-	2.0	0.0
chr3-	chr3	158557760	158557785	-	0.0	1.0
chr3-	chr3	158693050	158693075	-	0.0	1.0
chr3-	chr3	158871390	158871415	-	0.0	1.0
chr3-	chr3	158923950	158923975	-	0.0	1.0
chr3-	chr3	159146990	159147015	-	0.0	1.0
chr3-	chr3	159253780	159253805	-	0.0	7.0
chr3-	chr3	159693340	159693365	-	2.0	0.0
chr3-	chr3	160019760	160019785	-	0.0	1.0
chr3-	chr3	160063180	160063205	-	6.0	1.0
chr3-	chr3	160626770	160626795	-	7.0	0.0
chr3-	chr3	160720890	160720915	-	1.0	0.0
chr3-	chr3	160869130	160869155	-	0.0	6.0
chr3-	chr3	160937880	160937905	-	1.0	0.0
chr3-	chr3	161189350	161189375	-	0.0	10.0
chr3-	chr3	161292690	161292715	-	0.0	3.0
chr3-	chr3	161464030	161464055	-	4.0	0.0
chr3-	chr3	161613550	161613575	-	1.0	0.0
chr3-	chr3	161728200	161728225	-	3.0	0.0
chr3-	chr3	162431680	162431705	-	1.0	0.0
chr3-	chr3	163152690	163152715	-	1.0	0.0
chr3-	chr3	163376330	163376355	-	5.0	0.0
chr3-	chr3	163394500	163394525	-	6.0	0.0
chr3-	chr3	163573630	163573655	-	1.0	0.0
chr3-	chr3	163630340	163630365	-	1.0	0.0
chr3-	chr3	163858880	163858905	-	0.0	1.0
chr3-	chr3	163906390	163906415	-	0.0	1.0
chr3-	chr3	163968930	163968955	-	0.0	2.0
chr3-	chr3	164596710	164596735	-	0.0	3.0
chr3-	chr3	165146420	165146445	-	0.0	2.0
chr3-	chr3	165183290	165183315	-	0.0	1.0
chr3-	chr3	165776330	165776355	-	1.0	0.0
chr3-	chr3	165948750	165948775	-	0.0	1.0
chr3-	chr3	166424980	166425005	-	0.0	1.0
chr3-	chr3	167437090	167437115	-	5.0	0.0
chr3-	chr3	167549220	167549245	-	0.0	2.0
chr3-	chr3	167625710	167625735	-	3.0	0.0
chr3-	chr3	168005150	168005175	-	0.0	1.0
chr3-	chr3	168395630	168395655	-	1.0	0.0
chr3-	chr3	169003030	169003055	-	2.0	0.0
chr3-	chr3	169043030	169043055	-	5.0	0.0
chr3-	chr3	169461140	169461165	-	1.0	0.0
chr3-	chr3	170012470	170012495	-	0.0	2.0
chr3-	chr3	170069010	170069035	-	1.0	0.0
chr3-	chr3	170128760	170128785	-	1.0	0.0
chr3-	chr3	170206200	170206225	-	0.0	3.0
chr3-	chr3	170249820	170249845	-	3.0	0.0
chr3-	chr3	170268370	170268395	-	1.0	0.0
chr3-	chr3	170354870	170354895	-	0.0	1.0
chr3-	chr3	170557850	170557875	-	5.0	0.0
chr3-	chr3	170708490	170708515	-	4.0	0.0
chr3-	chr3	170749330	170749355	-	0.0	6.0
chr3-	chr3	171475300	171475325	-	1.0	0.0
chr3-	chr3	171480720	171480745	-	0.0	2.0
chr3-	chr3	171544350	171544375	-	2.0	1.0
chr3-	chr3	171936260	171936285	-	1.0	0.0
chr3-	chr3	172022500	172022525	-	0.0	1.0
chr3-	chr3	172226480	172226505	-	0.0	1.0
chr3-	chr3	172274220	172274245	-	1.0	0.0
chr3-	chr3	172480430	172480455	-	0.0	5.0
chr3-	chr3	172823180	172823205	-	0.0	1.0
chr3-	chr3	173107110	173107135	-	5.0	0.0
chr3-	chr3	173243280	173243305	-	1.0	0.0
chr3-	chr3	173565760	173565785	-	1.0	0.0
chr3-	chr3	174404100	174404125	-	0.0	1.0
chr3-	chr3	174746560	174746585	-	0.0	5.0
chr3-	chr3	175359740	175359765	-	5.0	0.0
chr3-	chr3	175565860	175565885	-	5.0	0.0
chr3-	chr3	175839700	175839725	-	1.0	0.0
chr3-	chr3	176078550	176078575	-	2.0	0.0
chr3-	chr3	176324080	176324105	-	1.0	0.0
chr3-	chr3	176426180	176426205	-	0.0	1.0
chr3-	chr3	176503590	176503615	-	2.0	0.0
chr3-	chr3	176603060	176603085	-	0.0	1.0
chr3-	chr3	176840400	176840425	-	1.0	0.0
chr3-	chr3	176906880	176906905	-	2.0	0.0
chr3-	chr3	177008940	177008965	-	0.0	3.0
chr3-	chr3	177089920	177089945	-	3.0	0.0
chr3-	chr3	177222260	177222285	-	1.0	0.0
chr3-	chr3	177260870	177260895	-	0.0	4.0
chr3-	chr3	177350670	177350695	-	0.0	1.0
chr3-	chr3	177667880	177667905	-	1.0	0.0
chr3-	chr3	177705320	177705345	-	2.0	0.0
chr3-	chr3	177847170	177847195	-	1.0	0.0
chr3-	chr3	178680720	178680745	-	1.0	0.0
chr3-	chr3	178791550	178791575	-	0.0	1.0
chr3-	chr3	179049490	179049515	-	1.0	0.0
chr3-	chr3	179236290	179236315	-	1.0	0.0
chr3-	chr3	179412680	179412705	-	0.0	1.0
chr3-	chr3	179963100	179963125	-	5.0	1.0
chr3-	chr3	181254220	181254245	-	1.0	0.0
chr3-	chr3	181487940	181487965	-	1.0	0.0
chr3-	chr3	181677710	181677735	-	0.0	2.0
chr3-	chr3	181803210	181803235	-	4.0	0.0
chr3-	chr3	182318270	182318295	-	3.0	0.0
chr3-	chr3	182521550	182521575	-	0.0	4.0
chr3-	chr3	182892900	182892925	-	0.0	3.0
chr3-	chr3	183551630	183551655	-	4.0	0.0
chr3-	chr3	183667080	183667105	-	0.0	1.0
chr3-	chr3	183746940	183746965	-	1.0	0.0
chr3-	chr3	183946130	183946155	-	2.0	0.0
chr3-	chr3	183964940	183964965	-	1.0	0.0
chr3-	chr3	185018320	185018345	-	2.0	0.0
chr3-	chr3	185066250	185066275	-	0.0	1.0
chr3-	chr3	185136210	185136235	-	2.0	0.0
chr3-	chr3	185256110	185256135	-	2.0	0.0
chr3-	chr3	185464310	185464335	-	3.0	0.0
chr3-	chr3	185550790	185550815	-	0.0	2.0
chr3-	chr3	185744560	185744585	-	4.0	0.0
chr3-	chr3	185881380	185881405	-	3.0	0.0
chr3-	chr3	186169750	186169775	-	0.0	2.0
chr3-	chr3	187104130	187104155	-	2.0	0.0
chr3-	chr3	187142680	187142705	-	1.0	0.0
chr3-	chr3	187564520	187564545	-	0.0	4.0
chr3-	chr3	188386260	188386285	-	2.0	0.0
chr3-	chr3	188647040	188647065	-	6.0	0.0
chr3-	chr3	188759410	188759435	-	0.0	2.0
chr3-	chr3	189072000	189072025	-	2.0	0.0
chr3-	chr3	190786060	190786085	-	3.0	0.0
chr3-	chr3	191001270	191001295	-	1.0	0.0
chr3-	chr3	191687610	191687635	-	0.0	5.0
chr3-	chr3	191693250	191693275	-	0.0	3.0
chr3-	chr3	191881860	191881885	-	1.0	0.0
chr3-	chr3	192129560	192129585	-	0.0	1.0
chr3-	chr3	192237650	192237675	-	0.0	2.0
chr3-	chr3	193218560	193218585	-	0.0	9.0
chr3-	chr3	193724260	193724285	-	5.0	0.0
chr3-	chr3	193771710	193771735	-	1.0	0.0
chr3-	chr3	193894610	193894635	-	1.0	0.0
chr3-	chr3	194180640	194180665	-	0.0	3.0
chr3-	chr3	194433230	194433255	-	10.0	0.0
chr3-	chr3	194433690	194433715	-	1.0	0.0
chr3-	chr3	195443950	195443975	-	1.0	0.0
chr3-	chr3	195492970	195492995	-	0.0	1.0
chr3-	chr3	195779330	195779355	-	0.0	1.0
chr3-	chr3	195797050	195797075	-	2.0	0.0
chr3-	chr3	196205540	196205565	-	1.0	0.0
chr3-	chr3	196342030	196342055	-	1.0	0.0
chr3-	chr3	196625680	196625705	-	5.0	0.0
chr3-	chr3	197024420	197024445	-	0.0	2.0
chr3-	chr3	197067080	197067105	-	0.0	3.0
chr3-	chr3	197126730	197126755	-	0.0	1.0
chr3-	chr3	197377120	197377145	-	0.0	1.0
chr4-	chr4	304170	304195	-	1.0	0.0
chr4-	chr4	370170	370195	-	0.0	2.0
chr4-	chr4	590720	590745	-	2.0	0.0
chr4-	chr4	606400	606425	-	0.0	1.0
chr4-	chr4	674220	674245	-	0.0	1.0
chr4-	chr4	908060	908085	-	1.0	0.0
chr4-	chr4	912590	912615	-	1.0	0.0
chr4-	chr4	937220	937245	-	1.0	0.0
chr4-	chr4	1241300	1241325	-	0.0	1.0
chr4-	chr4	1708940	1708965	-	0.0	1.0
chr4-	chr4	1973290	1973315	-	2.0	0.0
chr4-	chr4	2001400	2001425	-	0.0	1.0
chr4-	chr4	2313840	2313865	-	1.0	0.0
chr4-	chr4	2460650	2460675	-	0.0	1.0
chr4-	chr4	2535280	2535305	-	0.0	3.0
chr4-	chr4	3013580	3013605	-	0.0	2.0
chr4-	chr4	3048760	3048785	-	1.0	0.0
chr4-	chr4	3130370	3130395	-	0.0	4.0
chr4-	chr4	3187430	3187455	-	0.0	1.0
chr4-	chr4	3187900	3187925	-	1.0	0.0
chr4-	chr4	4205090	4205115	-	0.0	4.0
chr4-	chr4	4364100	4364125	-	2.0	0.0
chr4-	chr4	5097210	5097235	-	0.0	2.0
chr4-	chr4	5211330	5211355	-	2.0	0.0
chr4-	chr4	5239510	5239535	-	0.0	1.0
chr4-	chr4	5315750	5315775	-	2.0	0.0
chr4-	chr4	5406790	5406815	-	1.0	0.0
chr4-	chr4	6007704	6007729	-	1.0	0.0
chr4-	chr4	6238100	6238125	-	2.0	0.0
chr4-	chr4	6239060	6239085	-	1.0	0.0
chr4-	chr4	6429760	6429785	-	0.0	1.0
chr4-	chr4	6833550	6833575	-	1.0	0.0
chr4-	chr4	6900360	6900385	-	0.0	1.0
chr4-	chr4	6947920	6947945	-	0.0	6.0
chr4-	chr4	6969650	6969675	-	7.0	0.0
chr4-	chr4	7069850	7069875	-	1.0	0.0
chr4-	chr4	7081140	7081165	-	2.0	0.0
chr4-	chr4	7148970	7148995	-	4.0	0.0
chr4-	chr4	7254610	7254635	-	0.0	4.0
chr4-	chr4	7285950	7285975	-	2.0	0.0
chr4-	chr4	7652280	7652305	-	1.0	0.0
chr4-	chr4	8326140	8326165	-	1.0	0.0
chr4-	chr4	8555110	8555135	-	0.0	4.0
chr4-	chr4	8915720	8915745	-	0.0	6.0
chr4-	chr4	9025020	9025045	-	0.0	1.0
chr4-	chr4	9129120	9129145	-	3.0	0.0
chr4-	chr4	9704830	9704855	-	0.0	2.0
chr4-	chr4	9876550	9876575	-	0.0	1.0
chr4-	chr4	10447270	10447295	-	3.0	0.0
chr4-	chr4	10686310	10686335	-	0.0	1.0
chr4-	chr4	11898840	11898865	-	0.0	4.0
chr4-	chr4	11900190	11900215	-	0.0	1.0
chr4-	chr4	11991750	11991775	-	0.0	1.0
chr4-	chr4	12468540	12468565	-	1.0	0.0
chr4-	chr4	12732630	12732655	-	0.0	1.0
chr4-	chr4	13647860	13647885	-	5.0	0.0
chr4-	chr4	13716440	13716465	-	0.0	1.0
chr4-	chr4	14243000	14243025	-	2.0	0.0
chr4-	chr4	14301300	14301325	-	2.0	0.0
chr4-	chr4	14649800	14649825	-	1.0	0.0
chr4-	chr4	14807610	14807635	-	1.0	0.0
chr4-	chr4	15549490	15549515	-	0.0	1.0
chr4-	chr4	16441360	16441385	-	2.0	0.0
chr4-	chr4	16980510	16980535	-	1.0	0.0
chr4-	chr4	17074150	17074175	-	0.0	2.0
chr4-	chr4	17334910	17334935	-	5.0	0.0
chr4-	chr4	17340670	17340695	-	0.0	1.0
chr4-	chr4	18001490	18001515	-	0.0	3.0
chr4-	chr4	18010340	18010365	-	0.0	6.0
chr4-	chr4	18530580	18530605	-	2.0	0.0
chr4-	chr4	18609930	18609955	-	1.0	0.0
chr4-	chr4	19170440	19170465	-	1.0	0.0
chr4-	chr4	19296870	19296895	-	0.0	1.0
chr4-	chr4	19325810	19325835	-	1.0	1.0
chr4-	chr4	19566180	19566205	-	0.0	2.0
chr4-	chr4	20474230	20474255	-	1.0	0.0
chr4-	chr4	20483990	20484015	-	0.0	2.0
chr4-	chr4	20646970	20646995	-	1.0	0.0
chr4-	chr4	21419250	21419275	-	10.0	0.0
chr4-	chr4	22060820	22060845	-	0.0	2.0
chr4-	chr4	22073950	22073975	-	0.0	1.0
chr4-	chr4	22151620	22151645	-	4.0	0.0
chr4-	chr4	23194850	23194875	-	1.0	0.0
chr4-	chr4	23554110	23554135	-	0.0	1.0
chr4-	chr4	24125880	24125905	-	3.0	0.0
chr4-	chr4	24297480	24297505	-	2.0	0.0
chr4-	chr4	25108440	25108465	-	0.0	5.0
chr4-	chr4	25191170	25191195	-	0.0	7.0
chr4-	chr4	26184630	26184655	-	3.0	0.0
chr4-	chr4	26190360	26190385	-	3.0	0.0
chr4-	chr4	28245450	28245475	-	0.0	1.0
chr4-	chr4	28438120	28438145	-	5.0	0.0
chr4-	chr4	28574570	28574595	-	1.0	0.0
chr4-	chr4	28583300	28583325	-	0.0	1.0
chr4-	chr4	29380080	29380105	-	3.0	0.0
chr4-	chr4	29449160	29449185	-	1.0	0.0
chr4-	chr4	29489850	29489875	-	5.0	0.0
chr4-	chr4	29760500	29760525	-	0.0	1.0
chr4-	chr4	30842380	30842405	-	3.0	0.0
chr4-	chr4	31126300	31126325	-	1.0	0.0
chr4-	chr4	31220480	31220505	-	1.0	0.0
chr4-	chr4	31380880	31380905	-	0.0	2.0
chr4-	chr4	31540420	31540445	-	0.0	1.0
chr4-	chr4	32745690	32745715	-	2.0	0.0
chr4-	chr4	32888280	32888305	-	0.0	3.0
chr4-	chr4	33005250	33005275	-	0.0	1.0
chr4-	chr4	33037370	33037395	-	0.0	2.0
chr4-	chr4	33560700	33560725	-	0.0	3.0
chr4-	chr4	33767570	33767595	-	2.0	0.0
chr4-	chr4	33917510	33917535	-	0.0	2.0
chr4-	chr4	34105690	34105715	-	0.0	1.0
chr4-	chr4	34446250	34446275	-	1.0	0.0
chr4-	chr4	35144170	35144195	-	1.0	0.0
chr4-	chr4	35454320	35454345	-	0.0	1.0
chr4-	chr4	35618400	35618425	-	2.0	0.0
chr4-	chr4	35706250	35706275	-	0.0	7.0
chr4-	chr4	35804510	35804535	-	0.0	5.0
chr4-	chr4	35830570	35830595	-	0.0	1.0
chr4-	chr4	35936590	35936615	-	0.0	5.0
chr4-	chr4	36142950	36142975	-	0.0	1.0
chr4-	chr4	36409680	36409705	-	0.0	1.0
chr4-	chr4	36806640	36806665	-	0.0	1.0
chr4-	chr4	36856330	36856355	-	0.0	1.0
chr4-	chr4	37024030	37024055	-	3.0	0.0
chr4-	chr4	37298470	37298495	-	5.0	0.0
chr4-	chr4	37721930	37721955	-	0.0	4.0
chr4-	chr4	37872560	37872585	-	0.0	1.0
chr4-	chr4	37996000	37996025	-	1.0	0.0
chr4-	chr4	38211630	38211655	-	0.0	1.0
chr4-	chr4	38244630	38244655	-	0.0	1.0
chr4-	chr4	38262920	38262945	-	0.0	5.0
chr4-	chr4	38705980	38706005	-	1.0	0.0
chr4-	chr4	38828780	38828805	-	1.0	0.0
chr4-	chr4	38883670	38883695	-	0.0	1.0
chr4-	chr4	39002960	39002985	-	1.0	0.0
chr4-	chr4	39018430	39018455	-	0.0	1.0
chr4-	chr4	39063920	39063945	-	0.0	1.0
chr4-	chr4	39445560	39445585	-	0.0	1.0
chr4-	chr4	39472970	39472995	-	0.0	1.0
chr4-	chr4	39972550	39972575	-	1.0	0.0
chr4-	chr4	40020360	40020385	-	1.0	0.0
chr4-	chr4	40184050	40184075	-	2.0	0.0
chr4-	chr4	40637240	40637265	-	2.0	0.0
chr4-	chr4	40706910	40706935	-	1.0	0.0
chr4-	chr4	40763240	40763265	-	0.0	4.0
chr4-	chr4	41210340	41210365	-	1.0	0.0
chr4-	chr4	41465750	41465775	-	1.0	0.0
chr4-	chr4	41482420	41482445	-	0.0	2.0
chr4-	chr4	41754950	41754975	-	0.0	1.0
chr4-	chr4	42212270	42212295	-	1.0	0.0
chr4-	chr4	42532580	42532605	-	1.0	0.0
chr4-	chr4	42611990	42612015	-	0.0	6.0
chr4-	chr4	42628580	42628605	-	3.0	0.0
chr4-	chr4	42743260	42743285	-	2.0	0.0
chr4-	chr4	42829330	42829355	-	1.0	0.0
chr4-	chr4	42877940	42877965	-	4.0	0.0
chr4-	chr4	42892600	42892625	-	0.0	3.0
chr4-	chr4	43084090	43084115	-	1.0	0.0
chr4-	chr4	43215390	43215415	-	0.0	1.0
chr4-	chr4	43412010	43412035	-	2.0	0.0
chr4-	chr4	44333150	44333175	-	7.0	0.0
chr4-	chr4	44995830	44995855	-	1.0	0.0
chr4-	chr4	45777920	45777945	-	0.0	1.0
chr4-	chr4	46971100	46971125	-	1.0	0.0
chr4-	chr4	47977070	47977095	-	2.0	0.0
chr4-	chr4	48122850	48122875	-	0.0	1.0
chr4-	chr4	48315810	48315835	-	2.0	0.0
chr4-	chr4	48933840	48933865	-	1.0	0.0
chr4-	chr4	48999590	48999615	-	0.0	2.0
chr4-	chr4	49094780	49094805	-	1.0	0.0
chr4-	chr4	49101040	49101065	-	2.0	0.0
chr4-	chr4	49107820	49107845	-	1.0	0.0
chr4-	chr4	49108860	49108885	-	0.0	1.0
chr4-	chr4	49109210	49109235	-	1.0	0.0
chr4-	chr4	49112250	49112275	-	1.0	0.0
chr4-	chr4	49112730	49112755	-	0.0	1.0
chr4-	chr4	49115290	49115315	-	1.0	0.0
chr4-	chr4	49116260	49116285	-	1.0	0.0
chr4-	chr4	49120940	49120965	-	1.0	0.0
chr4-	chr4	49125320	49125345	-	1.0	0.0
chr4-	chr4	49142570	49142595	-	0.0	1.0
chr4-	chr4	49145980	49146005	-	1.0	0.0
chr4-	chr4	49146340	49146365	-	0.0	1.0
chr4-	chr4	49151720	49151745	-	0.0	1.0
chr4-	chr4	49249330	49249355	-	1.0	0.0
chr4-	chr4	49263150	49263175	-	1.0	0.0
chr4-	chr4	49286050	49286075	-	2.0	0.0
chr4-	chr4	49293520	49293545	-	1.0	0.0
chr4-	chr4	49298220	49298245	-	1.0	0.0
chr4-	chr4	49324260	49324285	-	1.0	0.0
chr4-	chr4	49327620	49327645	-	1.0	0.0
chr4-	chr4	49331300	49331325	-	1.0	0.0
chr4-	chr4	49512230	49512255	-	1.0	0.0
chr4-	chr4	49512310	49512335	-	4.0	0.0
chr4-	chr4	49575730	49575755	-	4.0	0.0
chr4-	chr4	49625100	49625125	-	1.0	0.0
chr4-	chr4	49635380	49635405	-	0.0	1.0
chr4-	chr4	49635900	49635925	-	1.0	0.0
chr4-	chr4	49639570	49639595	-	0.0	1.0
chr4-	chr4	49641290	49641315	-	3.0	0.0
chr4-	chr4	49642100	49642125	-	0.0	1.0
chr4-	chr4	49644900	49644925	-	0.0	1.0
chr4-	chr4	49647170	49647195	-	0.0	1.0
chr4-	chr4	49650110	49650135	-	0.0	1.0
chr4-	chr4	52665860	52665885	-	0.0	2.0
chr4-	chr4	52668070	52668095	-	0.0	1.0
chr4-	chr4	52674700	52674725	-	0.0	1.0
chr4-	chr4	52676910	52676935	-	0.0	1.0
chr4-	chr4	52678450	52678475	-	0.0	3.0
chr4-	chr4	52811100	52811125	-	0.0	1.0
chr4-	chr4	53476730	53476755	-	1.0	0.0
chr4-	chr4	53592310	53592335	-	0.0	3.0
chr4-	chr4	54011730	54011755	-	1.0	0.0
chr4-	chr4	54039280	54039305	-	0.0	3.0
chr4-	chr4	54099180	54099205	-	1.0	0.0
chr4-	chr4	54387530	54387555	-	0.0	1.0
chr4-	chr4	54466700	54466725	-	0.0	2.0
chr4-	chr4	54535590	54535615	-	1.0	0.0
chr4-	chr4	54703220	54703245	-	2.0	0.0
chr4-	chr4	54745300	54745325	-	0.0	1.0
chr4-	chr4	54788380	54788405	-	1.0	0.0
chr4-	chr4	54839550	54839575	-	0.0	4.0
chr4-	chr4	54943650	54943675	-	3.0	0.0
chr4-	chr4	54950140	54950165	-	2.0	0.0
chr4-	chr4	55452020	55452045	-	1.0	0.0
chr4-	chr4	55521650	55521675	-	1.0	0.0
chr4-	chr4	55977420	55977445	-	1.0	0.0
chr4-	chr4	56158310	56158335	-	0.0	2.0
chr4-	chr4	56187980	56188005	-	0.0	2.0
chr4-	chr4	56232060	56232085	-	4.0	0.0
chr4-	chr4	56500090	56500115	-	3.0	0.0
chr4-	chr4	57057370	57057395	-	0.0	3.0
chr4-	chr4	57188090	57188115	-	1.0	0.0
chr4-	chr4	57295310	57295335	-	2.0	0.0
chr4-	chr4	57516120	57516145	-	0.0	5.0
chr4-	chr4	57675660	57675685	-	0.0	2.0
chr4-	chr4	57806110	57806135	-	0.0	6.0
chr4-	chr4	57831030	57831055	-	0.0	1.0
chr4-	chr4	58002610	58002635	-	3.0	0.0
chr4-	chr4	58067860	58067885	-	2.0	0.0
chr4-	chr4	58492040	58492065	-	0.0	2.0
chr4-	chr4	58734140	58734165	-	1.0	0.0
chr4-	chr4	58752700	58752725	-	0.0	1.0
chr4-	chr4	59352540	59352565	-	2.0	0.0
chr4-	chr4	60698300	60698325	-	5.0	0.0
chr4-	chr4	61136680	61136705	-	0.0	1.0
chr4-	chr4	61745880	61745905	-	0.0	5.0
chr4-	chr4	62039060	62039085	-	0.0	1.0
chr4-	chr4	62740940	62740965	-	1.0	0.0
chr4-	chr4	63037190	63037215	-	3.0	0.0
chr4-	chr4	63041200	63041225	-	2.0	0.0
chr4-	chr4	63203140	63203165	-	3.0	0.0
chr4-	chr4	63706950	63706975	-	1.0	0.0
chr4-	chr4	64034360	64034385	-	6.0	1.0
chr4-	chr4	64683060	64683085	-	2.0	0.0
chr4-	chr4	64781390	64781415	-	2.0	0.0
chr4-	chr4	65292740	65292765	-	0.0	5.0
chr4-	chr4	66189520	66189545	-	0.0	1.0
chr4-	chr4	66317740	66317765	-	3.0	0.0
chr4-	chr4	66360610	66360635	-	0.0	1.0
chr4-	chr4	66795760	66795785	-	3.0	0.0
